alpha,beta,rho,fitted_exponent
0.7867,0.3067,-0.9766,0.608975
0.7867,0.3067,-0.9477,0.605434
0.7867,0.3067,-0.9076,0.601244
0.7867,0.3067,-0.8569,0.596255
0.7867,0.3067,-0.7961,0.585823
0.7867,0.3067,-0.7260,0.565787
0.7867,0.3067,-0.6474,0.519603
0.7867,0.3067,-0.5612,0.465445
0.7867,0.3067,-0.4684,0.364589
0.7867,0.3067,-0.3701,0.244864
0.7867,0.3067,-0.2675,0.221097
0.7867,0.3067,-0.1618,0.534523
0.7867,0.3067,-0.0541,0.764169
0.7867,0.3067,0.0541,0.344047
0.7867,0.3067,0.1618,0.393401
0.7867,0.3067,0.2675,0.457848
0.7867,0.3067,0.3701,0.498174
0.7867,0.3067,0.4684,0.525912
0.7867,0.3067,0.5612,0.544633
0.7867,0.3067,0.6474,0.559165
0.7867,0.3067,0.7260,0.570768
0.7867,0.3067,0.7961,0.580238
0.7867,0.3067,0.8569,0.588106
0.7867,0.3067,0.9076,0.594738
0.7867,0.3067,0.9477,0.600395
0.7867,0.3067,0.9766,0.605271
0.7867,0.3067,0.9941,0.609508
0.7867,0.3067,1.0000,0.613216
0.7867,0.3600,-1.0000,0.602616
0.7867,0.3600,-0.9941,0.599625
0.7867,0.3600,-0.9766,0.596170
0.7867,0.3600,-0.9477,0.592146
0.7867,0.3600,-0.9076,0.586692
0.7867,0.3600,-0.8569,0.577051
0.7867,0.3600,-0.7961,0.548266
0.7867,0.3600,-0.7260,0.509430
0.7867,0.3600,-0.6474,0.442905
0.7867,0.3600,-0.5612,0.333477
0.7867,0.3600,-0.4684,0.216540
0.7867,0.3600,-0.3701,0.161556
0.7867,0.3600,-0.2675,0.395181
0.7867,0.3600,-0.1618,0.746519
0.7867,0.3600,-0.0541,0.764073
0.7867,0.3600,0.0541,0.340180
0.7867,0.3600,0.1618,0.405793
0.7867,0.3600,0.2675,0.455236
0.7867,0.3600,0.3701,0.487557
0.7867,0.3600,0.4684,0.511609
0.7867,0.3600,0.5612,0.530218
0.7867,0.3600,0.6474,0.545044
0.7867,0.3600,0.7260,0.557126
0.7867,0.3600,0.7961,0.567154
0.7867,0.3600,0.8569,0.575602
0.7867,0.3600,0.9076,0.582807
0.7867,0.3600,0.9477,0.589015
0.7867,0.3600,0.9766,0.594410
0.7867,0.3600,0.9941,0.599134
0.7867,0.3600,1.0000,0.603295
0.7867,0.4133,-1.0000,0.589822
0.7867,0.4133,-0.9941,0.586555
0.7867,0.4133,-0.9766,0.578889
0.7867,0.4133,-0.9477,0.572387
0.7867,0.4133,-0.9076,0.538278
0.7867,0.4133,-0.8569,0.499560
0.7867,0.4133,-0.7961,0.439569
0.7867,0.4133,-0.7260,0.336479
0.7867,0.4133,-0.6474,0.229008
0.7867,0.4133,-0.5612,0.130079
0.7867,0.4133,-0.4684,0.116340
0.7867,0.4133,-0.3701,0.375399
0.7867,0.4133,-0.2675,0.740113
0.7867,0.4133,-0.1618,0.861835
0.7867,0.4133,-0.0541,0.744614
0.7867,0.4133,0.0541,0.361600
0.7867,0.4133,0.1618,0.413543
0.7867,0.4133,0.2675,0.450488
0.7867,0.4133,0.3701,0.478338
0.7867,0.4133,0.4684,0.500112
0.7867,0.4133,0.5612,0.517608
0.7867,0.4133,0.6474,0.531972
0.7867,0.4133,0.7260,0.543968
0.7867,0.4133,0.7961,0.554129
0.7867,0.4133,0.8569,0.562837
0.7867,0.4133,0.9076,0.570372
0.7867,0.4133,0.9477,0.576947
0.7867,0.4133,0.9766,0.582724
0.7867,0.4133,0.9941,0.587830
0.7867,0.4133,1.0000,0.592367
0.7867,0.4667,-1.0000,0.557533
0.7867,0.4667,-0.9941,0.524229
0.7867,0.4667,-0.9766,0.493849
0.7867,0.4667,-0.9477,0.440779
0.7867,0.4667,-0.9076,0.353185
0.7867,0.4667,-0.8569,0.251980
0.7867,0.4667,-0.7961,0.144856
0.7867,0.4667,-0.7260,0.067513
0.7867,0.4667,-0.6474,0.081893
0.7867,0.4667,-0.5612,0.234395
0.7867,0.4667,-0.4684,0.608272
0.7867,0.4667,-0.3701,0.861557
0.7867,0.4667,-0.2675,0.905710
0.7867,0.4667,-0.1618,0.855383
0.7867,0.4667,-0.0541,0.700850
0.7867,0.4667,0.0541,0.389306
0.7867,0.4667,0.1618,0.424785
0.7867,0.4667,0.2675,0.452535
0.7867,0.4667,0.3701,0.474864
0.7867,0.4667,0.4684,0.493226
0.7867,0.4667,0.5612,0.508591
0.7867,0.4667,0.6474,0.521632
0.7867,0.4667,0.7260,0.532831
0.7867,0.4667,0.7961,0.542543
0.7867,0.4667,0.8569,0.551036
0.7867,0.4667,0.9076,0.558516
0.7867,0.4667,0.9477,0.565144
0.7867,0.4667,0.9766,0.571048
0.7867,0.4667,0.9941,0.576329
0.7867,0.4667,1.0000,0.581070
0.7867,0.5200,-1.0000,0.254613
0.7867,0.5200,-0.9941,0.167558
0.7867,0.5200,-0.9766,0.083760
0.7867,0.5200,-0.9477,0.038684
0.7867,0.5200,-0.9076,0.033195
0.7867,0.5200,-0.8569,0.082759
0.7867,0.5200,-0.7961,0.214671
0.7867,0.5200,-0.7260,0.515781
0.7867,0.5200,-0.6474,0.815254
0.7867,0.5200,-0.5612,0.924660
0.7867,0.5200,-0.4684,0.930518
0.7867,0.5200,-0.3701,0.910383
0.7867,0.5200,-0.2675,0.877069
0.7867,0.5200,-0.1618,0.815814
0.7867,0.5200,-0.0541,0.662253
0.7867,0.5200,0.0541,0.419132
0.7867,0.5200,0.1618,0.442127
0.7867,0.5200,0.2675,0.461494
0.7867,0.5200,0.3701,0.478030
0.7867,0.5200,0.4684,0.492310
0.7867,0.5200,0.5612,0.504759
0.7867,0.5200,0.6474,0.515700
0.7867,0.5200,0.7260,0.525383
0.7867,0.5200,0.7961,0.534004
0.7867,0.5200,0.8569,0.541719
0.7867,0.5200,0.9076,0.548654
0.7867,0.5200,0.9477,0.554911
0.7867,0.5200,0.9766,0.560576
0.7867,0.5200,0.9941,0.565718
0.7867,0.5200,1.0000,0.570395
0.7867,0.5733,-1.0000,0.194767
0.7867,0.5733,-0.9941,0.300725
0.7867,0.5733,-0.9766,0.590789
0.7867,0.5733,-0.9477,0.831931
0.7867,0.5733,-0.9076,0.931278
0.7867,0.5733,-0.8569,0.953143
0.7867,0.5733,-0.7961,0.949195
0.7867,0.5733,-0.7260,0.941181
0.7867,0.5733,-0.6474,0.931086
0.7867,0.5733,-0.5612,0.918003
0.7867,0.5733,-0.4684,0.900406
0.7867,0.5733,-0.3701,0.875497
0.7867,0.5733,-0.2675,0.837506
0.7867,0.5733,-0.1618,0.772145
0.7867,0.5733,-0.0541,0.629751
0.7867,0.5733,0.0541,0.450163
0.7867,0.5733,0.1618,0.464116
0.7867,0.5733,0.2675,0.476589
0.7867,0.5733,0.3701,0.487799
0.7867,0.5733,0.4684,0.497921
0.7867,0.5733,0.5612,0.507098
0.7867,0.5733,0.6474,0.515448
0.7867,0.5733,0.7260,0.523070
0.7867,0.5733,0.7961,0.530048
0.7867,0.5733,0.8569,0.536449
0.7867,0.5733,0.9076,0.542336
0.7867,0.5733,0.9477,0.547757
0.7867,0.5733,0.9766,0.552757
0.7867,0.5733,0.9941,0.557374
0.7867,0.5733,1.0000,0.561639
0.7867,0.6267,-1.0000,0.952785
0.7867,0.6267,-0.9941,0.949028
0.7867,0.6267,-0.9766,0.944703
0.7867,0.6267,-0.9477,0.939690
0.7867,0.6267,-0.9076,0.933828
0.7867,0.6267,-0.8569,0.926902
0.7867,0.6267,-0.7961,0.918617
0.7867,0.6267,-0.7260,0.908550
0.7867,0.6267,-0.6474,0.896083
0.7867,0.6267,-0.5612,0.880269
0.7867,0.6267,-0.4684,0.859577
0.7867,0.6267,-0.3701,0.831350
0.7867,0.6267,-0.2675,0.790503
0.7867,0.6267,-0.1618,0.725790
0.7867,0.6267,-0.0541,0.605272
0.7867,0.6267,0.0541,0.481572
0.7867,0.6267,0.1618,0.489344
0.7867,0.6267,0.2675,0.496623
0.7867,0.6267,0.3701,0.503449
0.7867,0.6267,0.4684,0.509855
0.7867,0.6267,0.5612,0.515873
0.7867,0.6267,0.6474,0.521530
0.7867,0.6267,0.7260,0.526852
0.7867,0.6267,0.7961,0.531860
0.7867,0.6267,0.8569,0.536574
0.7867,0.6267,0.9076,0.541014
0.7867,0.6267,0.9477,0.545194
0.7867,0.6267,0.9766,0.549129
0.7867,0.6267,0.9941,0.552833
0.7867,0.6267,1.0000,0.556316
0.7867,0.6800,-1.0000,0.922678
0.7867,0.6800,-0.9941,0.917950
0.7867,0.6800,-0.9766,0.912543
0.7867,0.6800,-0.9477,0.906327
0.7867,0.6800,-0.9076,0.899134
0.7867,0.6800,-0.8569,0.890742
0.7867,0.6800,-0.7961,0.880855
0.7867,0.6800,-0.7260,0.869067
0.7867,0.6800,-0.6474,0.854805
0.7867,0.6800,-0.5612,0.837235
0.7867,0.6800,-0.4684,0.815085
0.7867,0.6800,-0.3701,0.786317
0.7867,0.6800,-0.2675,0.747413
0.7867,0.6800,-0.1618,0.691661
0.7867,0.6800,-0.0541,0.604087
0.7867,0.6800,0.0541,0.526927
0.7867,0.6800,0.1618,0.529755
0.7867,0.6800,0.2675,0.532461
0.7867,0.6800,0.3701,0.535046
0.7867,0.6800,0.4684,0.537513
0.7867,0.6800,0.5612,0.539863
0.7867,0.6800,0.6474,0.542099
0.7867,0.6800,0.7260,0.544223
0.7867,0.6800,0.7961,0.546236
0.7867,0.6800,0.8569,0.548141
0.7867,0.6800,0.9076,0.549939
0.7867,0.6800,0.9477,0.551630
0.7867,0.6800,0.9766,0.553217
0.7867,0.6800,0.9941,0.554701
0.7867,0.6800,1.0000,0.556081
0.7867,0.7333,-1.0000,0.892949
0.7867,0.7333,-0.9941,0.887675
0.7867,0.7333,-0.9766,0.881607
0.7867,0.7333,-0.9477,0.874624
0.7867,0.7333,-0.9076,0.866570
0.7867,0.7333,-0.8569,0.857255
0.7867,0.7333,-0.7961,0.846430
0.7867,0.7333,-0.7260,0.833776
0.7867,0.7333,-0.6474,0.818871
0.7867,0.7333,-0.5612,0.801141
0.7867,0.7333,-0.4684,0.779791
0.7867,0.7333,-0.3701,0.753679
0.7867,0.7333,-0.2675,0.721091
0.7867,0.7333,-0.1618,0.679311
0.7867,0.7333,-0.0541,0.623700
0.7867,0.7333,0.0541,0.575688
0.7867,0.7333,0.1618,0.575178
0.7867,0.7333,0.2675,0.574597
0.7867,0.7333,0.3701,0.573946
0.7867,0.7333,0.4684,0.573232
0.7867,0.7333,0.5612,0.572457
0.7867,0.7333,0.6474,0.571627
0.7867,0.7333,0.7260,0.570744
0.7867,0.7333,0.7961,0.569812
0.7867,0.7333,0.8569,0.568834
0.7867,0.7333,0.9076,0.567815
0.7867,0.7333,0.9477,0.566757
0.7867,0.7333,0.9766,0.565663
0.7867,0.7333,0.9941,0.564536
0.7867,0.7333,1.0000,0.563378
0.7867,0.7867,-1.0000,1.013686
0.7867,0.7867,-0.9941,1.011943
0.7867,0.7867,-0.9766,1.010380
0.7867,0.7867,-0.9477,1.009002
0.7867,0.7867,-0.9076,1.007815
0.7867,0.7867,-0.8569,1.006819
0.7867,0.7867,-0.7961,1.006014
0.7867,0.7867,-0.7260,1.005400
0.7867,0.7867,-0.6474,1.004972
0.7867,0.7867,-0.5612,1.004727
0.7867,0.7867,-0.4684,1.004658
0.7867,0.7867,-0.3701,1.004759
0.7867,0.7867,-0.2675,1.005022
0.7867,0.7867,-0.1618,1.005439
0.7867,0.7867,-0.0541,1.006001
0.7867,0.7867,0.0541,1.006698
0.7867,0.7867,0.1618,1.007522
0.7867,0.7867,0.2675,1.008464
0.7867,0.7867,0.3701,1.009513
0.7867,0.7867,0.4684,1.010661
0.7867,0.7867,0.5612,1.011898
0.7867,0.7867,0.6474,1.013217
0.7867,0.7867,0.7260,1.014608
0.7867,0.7867,0.7961,1.016065
0.7867,0.7867,0.8569,1.017578
0.7867,0.7867,0.9076,1.019142
0.7867,0.7867,0.9477,1.020749
0.7867,0.7867,0.9766,1.022394
0.7867,0.7867,0.9941,1.024070
0.7867,0.7867,1.0000,1.025772
0.8400,0.2000,-1.0000,0.636987
0.8400,0.2000,-0.9941,0.635366
0.8400,0.2000,-0.9766,0.633447
0.8400,0.2000,-0.9477,0.631161
0.8400,0.2000,-0.9076,0.628416
0.8400,0.2000,-0.8569,0.625084
0.8400,0.2000,-0.7961,0.620944
0.8400,0.2000,-0.7260,0.615792
0.8400,0.2000,-0.6474,0.603835
0.8400,0.2000,-0.5612,0.587005
0.8400,0.2000,-0.4684,0.513112
0.8400,0.2000,-0.3701,0.446111
0.8400,0.2000,-0.2675,0.330408
0.8400,0.2000,-0.1618,0.376001
0.8400,0.2000,-0.0541,0.696549
0.8400,0.2000,0.0541,0.451910
0.8400,0.2000,0.1618,0.373934
0.8400,0.2000,0.2675,0.468681
0.8400,0.2000,0.3701,0.527199
0.8400,0.2000,0.4684,0.559743
0.8400,0.2000,0.5612,0.579693
0.8400,0.2000,0.6474,0.591582
0.8400,0.2000,0.7260,0.600758
0.8400,0.2000,0.7961,0.608048
0.8400,0.2000,0.8569,0.613973
0.8400,0.2000,0.9076,0.618877
0.8400,0.2000,0.9477,0.622998
0.8400,0.2000,0.9766,0.626504
0.8400,0.2000,0.9941,0.629517
0.8400,0.2000,1.0000,0.632130
0.8400,0.2533,-1.0000,0.628828
0.8400,0.2533,-0.9941,0.626824
0.8400,0.2533,-0.9766,0.624469
0.8400,0.2533,-0.9477,0.621685
0.8400,0.2533,-0.9076,0.618364
0.8400,0.2533,-0.8569,0.614362
0.8400,0.2533,-0.7961,0.609463
0.8400,0.2533,-0.7260,0.602716
0.8400,0.2533,-0.6474,0.586066
0.8400,0.2533,-0.5612,0.542582
0.8400,0.2533,-0.4684,0.478472
0.8400,0.2533,-0.3701,0.367757
0.8400,0.2533,-0.2675,0.270922
0.8400,0.2533,-0.1618,0.406170
0.8400,0.2533,-0.0541,0.712958
0.8400,0.2533,0.0541,0.414109
0.8400,0.2533,0.1618,0.391074
0.8400,0.2533,0.2675,0.465940
0.8400,0.2533,0.3701,0.516604
0.8400,0.2533,0.4684,0.546811
0.8400,0.2533,0.5612,0.566799
0.8400,0.2533,0.6474,0.579840
0.8400,0.2533,0.7260,0.590023
0.8400,0.2533,0.7961,0.598187
0.8400,0.2533,0.8569,0.604872
0.8400,0.2533,0.9076,0.610439
0.8400,0.2533,0.9477,0.615141
0.8400,0.2533,0.9766,0.619157
0.8400,0.2533,0.9941,0.622622
0.8400,0.2533,1.0000,0.625635
0.8400,0.3067,-1.0000,0.619177
0.8400,0.3067,-0.9941,0.616764
0.8400,0.3067,-0.9766,0.613948
0.8400,0.3067,-0.9477,0.610642
0.8400,0.3067,-0.9076,0.606729
0.8400,0.3067,-0.8569,0.602042
0.8400,0.3067,-0.7961,0.596096
0.8400,0.3067,-0.7260,0.584011
0.8400,0.3067,-0.6474,0.548118
0.8400,0.3067,-0.5612,0.492742
0.8400,0.3067,-0.4684,0.410287
0.8400,0.3067,-0.3701,0.289676
0.8400,0.3067,-0.2675,0.221230
0.8400,0.3067,-0.1618,0.488337
0.8400,0.3067,-0.0541,0.745849
0.8400,0.3067,0.0541,0.355547
0.8400,0.3067,0.1618,0.395357
0.8400,0.3067,0.2675,0.465633
0.8400,0.3067,0.3701,0.506814
0.8400,0.3067,0.4684,0.534635
0.8400,0.3067,0.5612,0.552842
0.8400,0.3067,0.6474,0.566842
0.8400,0.3067,0.7260,0.577935
0.8400,0.3067,0.7961,0.586934
0.8400,0.3067,0.8569,0.594373
0.8400,0.3067,0.9076,0.600617
0.8400,0.3067,0.9477,0.605925
0.8400,0.3067,0.9766,0.610486
0.8400,0.3067,0.9941,0.614439
0.8400,0.3067,1.0000,0.617891
0.8400,0.3600,-1.0000,0.608162
0.8400,0.3600,-0.9941,0.605348
0.8400,0.3600,-0.9766,0.602087
0.8400,0.3600,-0.9477,0.598289
0.8400,0.3600,-0.9076,0.593822
0.8400,0.3600,-0.8569,0.587350
0.8400,0.3600,-0.7961,0.575489
0.8400,0.3600,-0.7260,0.539158
0.8400,0.3600,-0.6474,0.483494
0.8400,0.3600,-0.5612,0.400283
0.8400,0.3600,-0.4684,0.287319
0.8400,0.3600,-0.3701,0.181894
0.8400,0.3600,-0.2675,0.265469
0.8400,0.3600,-0.1618,0.660957
0.8400,0.3600,-0.0541,0.768433
0.8400,0.3600,0.0541,0.350930
0.8400,0.3600,0.1618,0.406051
0.8400,0.3600,0.2675,0.458307
0.8400,0.3600,0.3701,0.495784
0.8400,0.3600,0.4684,0.520109
0.8400,0.3600,0.5612,0.538628
0.8400,0.3600,0.6474,0.553196
0.8400,0.3600,0.7260,0.564951
0.8400,0.3600,0.7961,0.574627
0.8400,0.3600,0.8569,0.582722
0.8400,0.3600,0.9076,0.589586
0.8400,0.3600,0.9477,0.595471
0.8400,0.3600,0.9766,0.600564
0.8400,0.3600,0.9941,0.605006
0.8400,0.3600,1.0000,0.608907
0.8400,0.4133,-1.0000,0.596187
0.8400,0.4133,-0.9941,0.593031
0.8400,0.4133,-0.9766,0.589394
0.8400,0.4133,-0.9477,0.584095
0.8400,0.4133,-0.9076,0.575590
0.8400,0.4133,-0.8569,0.548886
0.8400,0.4133,-0.7961,0.511676
0.8400,0.4133,-0.7260,0.451740
0.8400,0.4133,-0.6474,0.346263
0.8400,0.4133,-0.5612,0.236288
0.8400,0.4133,-0.4684,0.132522
0.8400,0.4133,-0.3701,0.181118
0.8400,0.4133,-0.2675,0.558638
0.8400,0.4133,-0.1618,0.824266
0.8400,0.4133,-0.0541,0.758549
0.8400,0.4133,0.0541,0.350931
0.8400,0.4133,0.1618,0.413337
0.8400,0.4133,0.2675,0.454529
0.8400,0.4133,0.3701,0.484516
0.8400,0.4133,0.4684,0.507368
0.8400,0.4133,0.5612,0.525369
0.8400,0.4133,0.6474,0.539913
0.8400,0.4133,0.7260,0.551903
0.8400,0.4133,0.7961,0.561949
0.8400,0.4133,0.8569,0.570478
0.8400,0.4133,0.9076,0.577801
0.8400,0.4133,0.9477,0.584147
0.8400,0.4133,0.9766,0.589691
0.8400,0.4133,0.9941,0.594565
0.8400,0.4133,1.0000,0.598875
0.8400,0.4667,-1.0000,0.583709
0.8400,0.4667,-0.9941,0.576437
0.8400,0.4667,-0.9766,0.560567
0.8400,0.4667,-0.9477,0.526156
0.8400,0.4667,-0.9076,0.492685
0.8400,0.4667,-0.8569,0.428112
0.8400,0.4667,-0.7961,0.337278
0.8400,0.4667,-0.7260,0.218045
0.8400,0.4667,-0.6474,0.114267
0.8400,0.4667,-0.5612,0.088205
0.8400,0.4667,-0.4684,0.221959
0.8400,0.4667,-0.3701,0.622670
0.8400,0.4667,-0.2675,0.862571
0.8400,0.4667,-0.1618,0.874260
0.8400,0.4667,-0.0541,0.724041
0.8400,0.4667,0.0541,0.375951
0.8400,0.4667,0.1618,0.419764
0.8400,0.4667,0.2675,0.452418
0.8400,0.4667,0.3701,0.477751
0.8400,0.4667,0.4684,0.497995
0.8400,0.4667,0.5612,0.514546
0.8400,0.4667,0.6474,0.528325
0.8400,0.4667,0.7260,0.539968
0.8400,0.4667,0.7961,0.549926
0.8400,0.4667,0.8569,0.558532
0.8400,0.4667,0.9076,0.566033
0.8400,0.4667,0.9477,0.572618
0.8400,0.4667,0.9766,0.578437
0.8400,0.4667,0.9941,0.583606
0.8400,0.4667,1.0000,0.588217
0.8400,0.5200,-1.0000,0.501422
0.8400,0.5200,-0.9941,0.454789
0.8400,0.5200,-0.9766,0.376240
0.8400,0.5200,-0.9477,0.297322
0.8400,0.5200,-0.9076,0.190543
0.8400,0.5200,-0.8569,0.089369
0.8400,0.5200,-0.7961,0.051024
0.8400,0.5200,-0.7260,0.073165
0.8400,0.5200,-0.6474,0.207667
0.8400,0.5200,-0.5612,0.565474
0.8400,0.5200,-0.4684,0.846510
0.8400,0.5200,-0.3701,0.916306
0.8400,0.5200,-0.2675,0.897030
0.8400,0.5200,-0.1618,0.840572
0.8400,0.5200,-0.0541,0.685297
0.8400,0.5200,0.0541,0.402083
0.8400,0.5200,0.1618,0.432268
0.8400,0.5200,0.2675,0.456581
0.8400,0.5200,0.3701,0.476600
0.8400,0.5200,0.4684,0.493371
0.8400,0.5200,0.5612,0.507623
0.8400,0.5200,0.6474,0.519876
0.8400,0.5200,0.7260,0.530515
0.8400,0.5200,0.7961,0.539830
0.8400,0.5200,0.8569,0.548043
0.8400,0.5200,0.9076,0.555330
0.8400,0.5200,0.9477,0.561829
0.8400,0.5200,0.9766,0.567650
0.8400,0.5200,0.9941,0.572885
0.8400,0.5200,1.0000,0.577606
0.8400,0.5733,-1.0000,0.073961
0.8400,0.5733,-0.9941,0.032289
0.8400,0.5733,-0.9766,0.020464
0.8400,0.5733,-0.9477,0.038641
0.8400,0.5733,-0.9076,0.139696
0.8400,0.5733,-0.8569,0.276428
0.8400,0.5733,-0.7961,0.630849
0.8400,0.5733,-0.7260,0.866345
0.8400,0.5733,-0.6474,0.934992
0.8400,0.5733,-0.5612,0.936682
0.8400,0.5733,-0.4684,0.922090
0.8400,0.5733,-0.3701,0.899820
0.8400,0.5733,-0.2675,0.864877
0.8400,0.5733,-0.1618,0.801893
0.8400,0.5733,-0.0541,0.650694
0.8400,0.5733,0.0541,0.430104
0.8400,0.5733,0.1618,0.449815
0.8400,0.5733,0.2675,0.466754
0.8400,0.5733,0.3701,0.481465
0.8400,0.5733,0.4684,0.494353
0.8400,0.5733,0.5612,0.505732
0.8400,0.5733,0.6474,0.515842
0.8400,0.5733,0.7260,0.524877
0.8400,0.5733,0.7961,0.532990
0.8400,0.5733,0.8569,0.540306
0.8400,0.5733,0.9076,0.546928
0.8400,0.5733,0.9477,0.552940
0.8400,0.5733,0.9766,0.558412
0.8400,0.5733,0.9941,0.563405
0.8400,0.5733,1.0000,0.567968
0.8400,0.6267,-1.0000,0.616527
0.8400,0.6267,-0.9941,0.835302
0.8400,0.6267,-0.9766,0.930232
0.8400,0.6267,-0.9477,0.955400
0.8400,0.6267,-0.9076,0.954822
0.8400,0.6267,-0.8569,0.949069
0.8400,0.6267,-0.7961,0.942124
0.8400,0.6267,-0.7260,0.933595
0.8400,0.6267,-0.6474,0.922894
0.8400,0.6267,-0.5612,0.909095
0.8400,0.6267,-0.4684,0.890652
0.8400,0.6267,-0.3701,0.864767
0.8400,0.6267,-0.2675,0.825771
0.8400,0.6267,-0.1618,0.759983
0.8400,0.6267,-0.0541,0.622119
0.8400,0.6267,0.0541,0.459011
0.8400,0.6267,0.1618,0.471115
0.8400,0.6267,0.2675,0.482076
0.8400,0.6267,0.3701,0.492040
0.8400,0.6267,0.4684,0.501131
0.8400,0.6267,0.5612,0.509450
0.8400,0.6267,0.6474,0.517084
0.8400,0.6267,0.7260,0.524106
0.8400,0.6267,0.7961,0.530579
0.8400,0.6267,0.8569,0.536557
0.8400,0.6267,0.9076,0.542085
0.8400,0.6267,0.9477,0.547205
0.8400,0.6267,0.9766,0.551951
0.8400,0.6267,0.9941,0.556353
0.8400,0.6267,1.0000,0.560438
0.8400,0.6800,-1.0000,0.946771
0.8400,0.6800,-0.9941,0.942788
0.8400,0.6800,-0.9766,0.938213
0.8400,0.6800,-0.9477,0.932921
0.8400,0.6800,-0.9076,0.926748
0.8400,0.6800,-0.8569,0.919474
0.8400,0.6800,-0.7961,0.910799
0.8400,0.6800,-0.7260,0.900297
0.8400,0.6800,-0.6474,0.887348
0.8400,0.6800,-0.5612,0.871008
0.8400,0.6800,-0.4684,0.849770
0.8400,0.6800,-0.3701,0.821048
0.8400,0.6800,-0.2675,0.779986
0.8400,0.6800,-0.1618,0.716103
0.8400,0.6800,-0.0541,0.600905
0.8400,0.6800,0.0541,0.488179
0.8400,0.6800,0.1618,0.495027
0.8400,0.6800,0.2675,0.501489
0.8400,0.6800,0.3701,0.507591
0.8400,0.6800,0.4684,0.513357
0.8400,0.6800,0.5612,0.518806
0.8400,0.6800,0.6474,0.523959
0.8400,0.6800,0.7260,0.528833
0.8400,0.6800,0.7961,0.533444
0.8400,0.6800,0.8569,0.537805
0.8400,0.6800,0.9076,0.541931
0.8400,0.6800,0.9477,0.545832
0.8400,0.6800,0.9766,0.549520
0.8400,0.6800,0.9941,0.553004
0.8400,0.6800,1.0000,0.556292
0.8400,0.7333,-1.0000,0.919698
0.8400,0.7333,-0.9941,0.914914
0.8400,0.7333,-0.9766,0.909444
0.8400,0.7333,-0.9477,0.903158
0.8400,0.7333,-0.9076,0.895891
0.8400,0.7333,-0.8569,0.887424
0.8400,0.7333,-0.7961,0.877466
0.8400,0.7333,-0.7260,0.865623
0.8400,0.7333,-0.6474,0.851340
0.8400,0.7333,-0.5612,0.833815
0.8400,0.7333,-0.4684,0.811841
0.8400,0.7333,-0.3701,0.783502
0.8400,0.7333,-0.2675,0.745548
0.8400,0.7333,-0.1618,0.691910
0.8400,0.7333,-0.0541,0.609512
0.8400,0.7333,0.0541,0.538766
0.8400,0.7333,0.1618,0.540722
0.8400,0.7333,0.2675,0.542569
0.8400,0.7333,0.3701,0.544310
0.8400,0.7333,0.4684,0.545947
0.8400,0.7333,0.5612,0.547481
0.8400,0.7333,0.6474,0.548915
0.8400,0.7333,0.7260,0.550249
0.8400,0.7333,0.7961,0.551486
0.8400,0.7333,0.8569,0.552627
0.8400,0.7333,0.9076,0.553673
0.8400,0.7333,0.9477,0.554625
0.8400,0.7333,0.9766,0.555485
0.8400,0.7333,0.9941,0.556252
0.8400,0.7333,1.0000,0.556929
0.8400,0.7867,-1.0000,0.887482
0.8400,0.7867,-0.9941,0.882091
0.8400,0.7867,-0.9766,0.875895
0.8400,0.7867,-0.9477,0.868773
0.8400,0.7867,-0.9076,0.860573
0.8400,0.7867,-0.8569,0.851106
0.8400,0.7867,-0.7961,0.840132
0.8400,0.7867,-0.7260,0.827339
0.8400,0.7867,-0.6474,0.812318
0.8400,0.7867,-0.5612,0.794523
0.8400,0.7867,-0.4684,0.773196
0.8400,0.7867,-0.3701,0.747263
0.8400,0.7867,-0.2675,0.715135
0.8400,0.7867,-0.1618,0.674329
0.8400,0.7867,-0.0541,0.620695
0.8400,0.7867,0.0541,0.576035
0.8400,0.7867,0.1618,0.575554
0.8400,0.7867,0.2675,0.575004
0.8400,0.7867,0.3701,0.574391
0.8400,0.7867,0.4684,0.573717
0.8400,0.7867,0.5612,0.572987
0.8400,0.7867,0.6474,0.572205
0.8400,0.7867,0.7260,0.571375
0.8400,0.7867,0.7961,0.570499
0.8400,0.7867,0.8569,0.569582
0.8400,0.7867,0.9076,0.568627
0.8400,0.7867,0.9477,0.567636
0.8400,0.7867,0.9766,0.566613
0.8400,0.7867,0.9941,0.565560
0.8400,0.7867,1.0000,0.564480
0.8400,0.8400,-1.0000,1.015432
0.8400,0.8400,-0.9941,1.013592
0.8400,0.8400,-0.9766,1.011944
0.8400,0.8400,-0.9477,1.010492
0.8400,0.8400,-0.9076,1.009241
0.8400,0.8400,-0.8569,1.008192
0.8400,0.8400,-0.7961,1.007345
0.8400,0.8400,-0.7260,1.006698
0.8400,0.8400,-0.6474,1.006248
0.8400,0.8400,-0.5612,1.005990
0.8400,0.8400,-0.4684,1.005917
0.8400,0.8400,-0.3701,1.006024
0.8400,0.8400,-0.2675,1.006300
0.8400,0.8400,-0.1618,1.006739
0.8400,0.8400,-0.0541,1.007331
0.8400,0.8400,0.0541,1.008065
0.8400,0.8400,0.1618,1.008933
0.8400,0.8400,0.2675,1.009925
0.8400,0.8400,0.3701,1.011031
0.8400,0.8400,0.4684,1.012241
0.8400,0.8400,0.5612,1.013546
0.8400,0.8400,0.6474,1.014937
0.8400,0.8400,0.7260,1.016406
